sample_id,L_over_D,CD_total,stress_max_MPa,mass_struct_kg,rcs_dbsm,J_norm,Status,rejection_reason,wall_time_s,aero_CL,aero_CD_total,aero_CD_parasitic,aero_CD_induced,aero_CD_wave,aero_L_over_D,aero_oswald_e,struct_stress_max_MPa,struct_delta_tip_m,struct_mass_struct_kg,struct_FI,struct_BF,struct_I_xx_m4,stealth_rcs_dbsm,stealth_rcs_m2,stealth_align_factor,stealth_sweep_factor,stealth_inlet_factor,wing_span,wing_area,wing_AR,body_length,cruise_mach,mass_GTOW,mass_fuel_kg,mass_payload_kg,wing_sweep_LE,inlet_shield,rcs_frontal,stealth_align_deg,vtail_cant_deg,n_max,rank
267,2.5389,0.203783,405.19,2059.5,-16.85,2.630482,Rejected,RCS -16.9 > -20.0 dBsm; L/D 2.5 < 5.0,0.0,0.517379,0.203783,0.011344,0.014575,0.177864,2.5389,0.8405,405.19,1.0786,2059.5,0.7367,1.3574,0.00032161,-16.85,0.020645,0.8329,0.7764,0.6241,12.049724498329628,82.75998769048452,6.955489781380785,11.659006828804635,1.1424169608920829,12110.643001083188,6413.422630346403,836.7564332260347,46.08218425163997,0.9398248612644602,-14.26389550555336,18.797315618662797,53.93436877511973,5.607520947088378,164
387,2.212,0.336248,488.89,2217.7,-11.71,2.7538,Rejected,Stress 489 > 450 MPa; RCS -11.7 > -20.0 dBsm; L/D 2.2 < 5.0,0.0,0.743788,0.336248,0.01221,0.027811,0.296227,2.212,0.8179,488.89,1.0518,2217.7,0.8889,1.125,0.00049888,-11.71,0.067513,0.954,0.8226,0.8258,12.22762300286232,76.56358974177019,7.742045021730278,11.602969893699422,1.170545708206859,12013.409717129196,4355.2914336813465,2941.8596421011625,40.69175232844082,0.4355393107178884,-11.227903738297424,5.170054200511474,16.885208529216406,8.183217352534802,165
300,2.183,0.378064,145.15,2306.4,-11.14,2.7644,Rejected,RCS -11.1 > -20.0 dBsm; L/D 2.2 < 5.0,0.0,0.825304,0.378064,0.011508,0.036418,0.330139,2.183,0.8355,145.15,0.3115,2306.4,0.2639,3.7892,0.00105718,-11.14,0.076939,0.9206,0.759,0.9646,14.344791326762572,114.49604048079289,7.125115376944564,11.412490217242611,1.174108569760588,11955.21087565013,2206.6299022561216,3401.222575231097,48.11889241237907,0.0884777031558222,-9.873186943412794,8.936738697045712,19.05614700806158,3.1959601791125305,166
385,2.4332,0.35649,287.32,2819.3,-20.98,2.868338,Rejected,L/D 2.4 < 5.0,0.0,0.867421,0.35649,0.011093,0.036412,0.308986,2.4332,0.8061,287.32,0.7973,2819.3,0.5224,1.9142,0.00091632,-20.98,0.007983,0.8471,0.7654,0.9493,15.954973848138623,123.69062076395824,8.159232782104223,7.210262929684487,1.1677306819634907,13755.049318748892,5005.233835099638,1717.6790415927403,47.37252325111315,0.1267527822792012,-20.18000527206879,17.201453398537215,36.71433098806011,4.479096240249288,167
237,1.955,0.414032,535.08,2282.3,-12.48,3.013954,Rejected,Stress 535 > 450 MPa; RCS -12.5 > -20.0 dBsm; L/D 2.0 < 5.0,0.0,0.809434,0.414032,0.011246,0.025369,0.377417,1.955,0.7207,535.08,1.8238,2282.3,0.9729,1.0279,0.00033504,-12.48,0.056503,0.9444,0.701,0.6002,14.67268597731626,74.82997093469577,11.406110346438364,9.092996323835449,1.187112512849302,9522.747369348655,2709.498582030424,1611.7942364302205,54.88246388785738,0.9995133790351182,-8.72432577182575,6.251388081321178,44.65093072593055,6.957556514894439,168
293,1.9151,0.253985,383.03,2118.7,-12.46,3.12252,Rejected,RCS -12.5 > -20.0 dBsm; L/D 1.9 < 5.0,0.0,0.486403,0.253985,0.011016,0.011898,0.231071,1.9151,0.818,383.03,1.119,2118.7,0.6964,1.4359,0.00037333,-12.46,0.056749,0.8352,0.8061,0.6083,12.772517366067692,83.5784432798259,7.738425847025214,8.595553908418431,1.1633866327712692,12520.02810229928,3938.052907599046,3523.795124974104,42.618321899578696,0.9791400593918356,-8.584052102685394,18.53600330664915,23.703075025996068,5.484559242627711,169
17,2.1419,0.268098,363.42,2068.5,-23.36,3.140225,Rejected,L/D 2.1 < 5.0,0.0,0.574242,0.268098,0.011262,0.018038,0.238798,2.1419,0.8417,363.42,0.624,2068.5,0.6608,1.5134,0.0005684,-23.36,0.004616,0.7375,0.7528,0.8551,11.23575549810291,72.39721125795815,6.913160213065485,9.342522033931749,1.1595571638814428,10251.892664034664,3656.956118064648,2235.769289437828,48.83888327340576,0.3622534630799486,-20.122324037035664,29.52783065307091,20.66213689414107,8.354598272264525,170
602,1.8857,0.414911,250.5,1853.3,-16.6,3.255698,Rejected,RCS -16.6 > -20.0 dBsm; L/D 1.9 < 5.0,0.0,0.782397,0.414911,0.011399,0.044277,0.359235,1.8857,0.9052,250.5,0.3364,1853.3,0.4555,2.1956,0.0005796,-16.6,0.021872,0.8382,0.8841,0.9232,9.653443155172,75.99580338977609,4.861483051968887,7.787294171071696,1.1883382230865274,10964.912808859362,4067.722807699492,2819.7704836761554,33.51764057678819,0.1918794628486125,-15.539145731657088,18.19970395151765,45.43754026714154,6.770887916836111,171
252,2.0349,0.358363,393.47,2706.5,-22.9,3.269245,Rejected,L/D 2.0 < 5.0,0.0,0.729249,0.358363,0.010861,0.029631,0.317871,2.0349,0.8466,393.47,0.8181,2706.5,0.7154,1.3978,0.00075777,-22.9,0.005127,0.799,0.7402,0.9901,13.093298553053575,100.71987029183566,6.748028111763206,9.60790159857584,1.1778541298060436,11542.672927199554,3963.3917757937434,1943.3164111588665,50.30592203042592,0.0246322100870592,-21.515488502320007,22.611573066011744,28.353525360923022,8.19515737654605,172
12,1.9098,0.388429,142.59,1396.4,-23.28,3.380639,Rejected,L/D 1.9 < 5.0,0.0,0.741812,0.388429,0.013793,0.028557,0.346079,1.9098,0.8272,142.59,0.1678,1396.4,0.2593,3.8572,0.00073987,-23.28,0.004696,0.8941,0.834,0.9509,10.112458182002417,54.67185508517972,7.415553397954437,10.848477501542396,1.1809882350988932,8725.814601939093,3491.674127246048,1678.0140325328157,39.36506029914053,0.1227840356480142,-22.92650018988977,11.9132974514272,23.436498784712967,4.712758873779347,173
610,1.9349,0.291779,561.7,2976.9,-23.62,3.445743,Rejected,Stress 562 > 450 MPa; L/D 1.9 < 5.0,0.0,0.564553,0.291779,0.010687,0.017007,0.264085,1.9349,0.835,561.7,1.6568,2976.9,1.0213,0.9792,0.00054758,-23.62,0.004348,0.7406,0.7232,0.7257,14.051959664011504,109.5795599762266,7.143945557868788,6.0964339183329015,1.1694029333547489,13247.037261460173,3782.078361802413,3331.744328087449,52.29166924775546,0.6858389334746336,-19.74833607198829,29.18295032311217,49.82255901102689,8.45409965123334,174
574,1.8483,0.408608,586.46,2784.9,-18.14,3.449007,Rejected,Stress 586 > 450 MPa; RCS -18.1 > -20.0 dBsm; L/D 1.8 < 5.0,0.0,0.755211,0.408608,0.011301,0.029924,0.367383,1.8483,0.8303,586.46,2.0319,2784.9,1.0663,0.9378,0.00042301,-18.14,0.015358,0.8531,0.914,0.7529,14.370512357134947,112.04591700195382,7.307054879039756,9.914243547321954,1.1907867294356096,15904.336614308964,6900.006002290226,2718.500846314725,30.03772813317562,0.6178393964384634,-16.19039301635189,16.525564437411298,40.081692137438615,6.23721997056794,175
424,1.4334,0.244093,138.89,1466.5,-5.1,3.6777,Rejected,RCS -5.1 > -20.0 dBsm; L/D 1.4 < 5.0,0.0,0.34989,0.244093,0.012272,0.00987,0.221951,1.4334,0.9251,138.89,0.1251,1466.5,0.2525,3.9599,0.00070586,-5.1,0.308949,0.9145,0.9347,0.6643,8.1979310691455,62.43291647132147,4.267650063464705,9.390835161514458,1.1678749926943834,9094.281334897189,3562.268163976607,2181.505513116022,27.616763841164094,0.8392601538875186,-4.150224876449183,9.61494322909946,27.766702008450647,6.03693835354253,176
680,1.6638,0.245065,287.34,1921.7,-21.54,3.742003,Rejected,L/D 1.7 < 5.0,0.0,0.407734,0.245065,0.012374,0.008533,0.224158,1.6638,0.824,287.34,0.4024,1921.7,0.5224,1.9141,0.00086302,-21.54,0.007007,0.8253,0.7956,0.6798,11.262401563062872,66.81882811328202,7.525876047156549,11.971636516001707,1.1624083146235542,10893.44526804244,2961.303146327433,3738.327029754679,43.84797982583899,0.8003791508756392,-18.792088076124955,19.65210592588729,37.994868330669455,7.644106948379872,177
192,1.4558,0.45793,224.23,1663.5,-11.35,3.767309,Rejected,RCS -11.3 > -20.0 dBsm; L/D 1.5 < 5.0,0.0,0.666645,0.45793,0.01219,0.026404,0.419336,1.4558,0.8627,224.23,0.3035,1663.5,0.4077,2.4529,0.00042769,-11.35,0.073332,0.8167,0.8324,0.9352,9.813143301662969,61.475318795358,6.210254407204449,5.348943028780827,1.2035535277371672,6698.7476080872,2328.0983922839314,667.1136010051866,39.55227684727999,0.1619088988140358,-10.065978919353068,20.617708165318557,38.39298425994046,7.023106343985127,178
93,1.4929,0.218509,265.71,2022.5,-10.84,3.778949,Rejected,RCS -10.8 > -20.0 dBsm; L/D 1.5 < 5.0,0.0,0.326212,0.218509,0.012002,0.004346,0.202162,1.4929,0.7445,265.71,0.6727,2022.5,0.4831,2.0699,0.00068022,-10.84,0.082345,0.7942,0.8579,0.8837,14.52420252156252,79.88087864696662,10.469734247391806,5.409354022040876,1.1585430854342176,12324.069465924716,3626.276048307384,3356.35728095391,36.57676660361298,0.2906837765137776,-9.5550678974187,23.15197791222228,43.11514425034041,4.150550167503708,179
658,1.4357,0.216003,243.07,1584.2,-7.55,3.792381,Rejected,RCS -7.5 > -20.0 dBsm; L/D 1.4 < 5.0,0.0,0.310116,0.216003,0.010691,0.006264,0.199048,1.4357,0.8837,243.07,0.3664,1584.2,0.4419,2.2627,0.00041496,-7.55,0.175623,0.9332,0.7441,0.6609,9.766493554882707,68.3872231065579,5.529632457661867,8.032688551962472,1.161572204922881,11499.1439839118,4487.177627730288,3116.9262717967795,49.8524513011246,0.8476612123752297,-4.798585090160184,7.515065729603334,48.51650936817308,4.860798419294099,180
554,1.4586,0.402234,595.39,2184.7,-17.96,4.010506,Rejected,Stress 595 > 450 MPa; RCS -18.0 > -20.0 dBsm; L/D 1.5 < 5.0,0.0,0.5867,0.402234,0.011487,0.013432,0.377315,1.4586,0.7244,595.39,1.8875,2184.7,1.0825,0.9238,0.00029461,-17.96,0.015986,0.7807,0.7683,0.7574,14.154466236156535,70.53316831632458,11.26127335076177,5.66663953837192,1.2002001621975134,9345.399187153966,3426.061803312013,977.2088025947584,47.02695647697897,0.606579930441705,-15.609482888796542,24.66593254143161,54.74598486957862,7.186713134686605,181
57,1.5057,0.31776,298.15,2292.2,-19.54,4.026339,Rejected,RCS -19.5 > -20.0 dBsm; L/D 1.5 < 5.0,0.0,0.478455,0.31776,0.011797,0.013878,0.292086,1.5057,0.8675,298.15,0.6487,2292.2,0.5421,1.8447,0.00059094,-19.54,0.01112,0.8184,0.8816,0.616,12.288418376511125,98.91214098824948,6.05252058579109,11.889422186083088,1.184168561946794,13033.079697593508,6009.414197149419,1647.1160974017218,33.81479425995721,0.9599856908954536,-17.31240433189746,20.434774533397864,45.3365330971773,5.429040555192948,182
604,1.4007,0.540088,213.71,2266.0,-13.44,4.044996,Rejected,RCS -13.4 > -20.0 dBsm; L/D 1.4 < 5.0,0.0,0.756519,0.540088,0.011488,0.035481,0.493119,1.4007,0.8727,213.71,0.3393,2266.0,0.3886,2.5736,0.00097083,-13.44,0.045308,0.8855,0.7725,0.993,11.821016825526996,94.1621859713957,5.88338187657172,7.451799468430518,1.2150222828649198,11105.130183764832,5179.906958228532,800.0043918616061,46.53976940776192,0.0174198377204439,-12.102173344988078,12.88155846212701,48.90242809879425,6.15031376701924,183
663,1.517,0.204218,422.57,2305.2,-25.94,4.209052,Rejected,L/D 1.5 < 5.0,0.0,0.309799,0.204218,0.010818,0.004786,0.188615,1.517,0.8154,422.57,0.844,2305.2,0.7683,1.3016,0.00074007,-25.94,0.002548,0.9078,0.7499,0.6531,12.762266371661523,82.48678356057547,7.8282581698497555,9.20521000565162,1.1561797431797256,13780.139841213171,5711.671634615183,3045.850612418884,49.172636773601255,0.8673377583703384,-22.629130158758688,10.372096769758317,49.649382032266246,7.46851746471973,184
652,1.364,0.312135,289.32,2225.8,-16.15,4.229751,Rejected,RCS -16.1 > -20.0 dBsm; L/D 1.4 < 5.0,0.0,0.425759,0.312135,0.011534,0.009452,0.291149,1.364,0.8285,289.32,0.9129,2225.8,0.526,1.901,0.00039792,-16.15,0.024255,0.816,0.9237,0.9174,13.446260136268068,97.28777743497524,7.367813693963633,6.1610715088065175,1.18636370897784,11686.46891498285,4394.973767222922,1663.2722019458984,28.897399725315683,0.2065224009522486,-14.668344783066877,20.701707993064986,50.86357334919949,4.379133877788605,185
125,1.2648,0.565872,164.36,1796.5,-8.67,4.239774,Rejected,RCS -8.7 > -20.0 dBsm; L/D 1.3 < 5.0,0.0,0.715688,0.565872,0.012601,0.026722,0.526549,1.2648,0.8287,164.36,0.2481,1796.5,0.2988,3.3462,0.00084249,-8.67,0.135703,0.7425,0.8215,0.6331,11.721030990601554,73.97556856943326,7.36270188179888,11.429708760583395,1.2241348704897683,9538.05256424554,2368.956863074758,2649.444806501476,40.82202549446562,0.9173671472575332,-5.624390986390164,28.97097502551426,20.95166791873931,4.661442063829732,186
274,1.2191,0.299084,148.42,1713.7,-5.56,4.292458,Rejected,RCS -5.6 > -20.0 dBsm; L/D 1.2 < 5.0,0.0,0.364621,0.299084,0.01242,0.010558,0.276106,1.2191,0.9225,148.42,0.1009,1713.7,0.2699,3.7056,0.00142828,-5.56,0.278045,0.7891,0.7777,0.9427,8.615415316902293,67.73053595457165,4.344720301177741,9.372817642219614,1.1799903515572625,9730.250045416982,4231.5655502048085,1903.3505681427528,45.93672829143325,0.1431624939568179,-4.178932764419951,23.7307955755583,48.97897376723656,7.936337967050115,187
296,1.3617,0.466033,82.4,1886.4,-24.12,4.469187,Rejected,L/D 1.4 < 5.0,0.0,0.634595,0.466033,0.011122,0.027102,0.427809,1.3617,0.8907,82.4,0.0992,1886.4,0.1498,6.675,0.00159264,-24.12,0.003874,0.7381,0.7038,0.7845,11.575206574945067,100.03407403337891,5.310109094889547,6.754101736542616,1.207706960569361,11396.69334065983,5147.290544477585,1032.9837196829462,54.55313189248639,0.5386598929149652,-21.165676124843905,29.462397972587784,21.46121915397855,3.0626542525538443,188
413,1.3067,0.32277,334.55,2567.2,-23.59,4.601262,Rejected,L/D 1.3 < 5.0,0.0,0.421772,0.32277,0.011445,0.007908,0.303417,1.3067,0.7775,334.55,1.2529,2567.2,0.6083,1.644,0.00046829,-23.59,0.004371,0.8716,0.8437,0.7597,15.71457691403905,106.2992055960207,9.210204355023686,11.257251112571767,1.1899452379966418,11376.278090897424,2798.6160586059423,2117.7311505146663,38.23714356198934,0.6007158098068132,-21.877329443798217,14.443578204211574,33.4619295518446,4.551927937567353,189
665,1.2823,0.35035,207.04,2615.5,-22.27,4.665356,Rejected,L/D 1.3 < 5.0,0.0,0.449268,0.35035,0.011237,0.008879,0.330234,1.2823,0.7737,207.04,0.4611,2615.5,0.3764,2.6565,0.00159532,-22.27,0.005931,0.8814,0.7076,0.9435,15.770282662183968,105.41847188709822,9.353112068312493,7.023818961513896,1.191921008393341,13122.404973062665,4563.013477527091,2112.6049501691323,54.10834659024797,0.1413513812678093,-20.545422565796333,13.3399633144483,40.2634656987312,4.895865676170762,190
422,1.1316,0.571211,489.42,1806.7,-10.78,4.747649,Rejected,Stress 489 > 450 MPa; RCS -10.8 > -20.0 dBsm; L/D 1.1 < 5.0,0.0,0.646401,0.571211,0.011788,0.018344,0.541079,1.1316,0.7729,489.42,1.671,1806.7,0.8899,1.1238,0.00017744,-10.78,0.083527,0.7959,0.9175,0.6651,12.361513876719489,64.5861189319971,9.379896210940103,6.67079214117148,1.2333283899724343,9427.485793435271,2127.767993939863,2939.6440383081817,29.625018375729727,0.8372304087953477,-7.794138580515771,22.95673429917884,21.54559201661645,5.702739409053187,191
61,1.2142,0.698395,297.42,2560.9,-20.12,4.808004,Rejected,L/D 1.2 < 5.0,0.0,0.84796,0.698395,0.011476,0.038842,0.648077,1.2142,0.8383,297.42,0.5685,2560.9,0.5408,1.8492,0.00102624,-20.12,0.009728,0.8462,0.8481,0.6658,13.46744890031103,102.30314646502396,7.028709288027199,5.729722164101254,1.240637810039097,12977.83623777339,4058.174714575621,3142.733673888083,37.72475442240153,0.8355309121022739,-17.378483874473567,17.297780820796845,39.90084877661937,6.3036184148385495,192
715,1.0543,0.500408,274.25,1948.4,-6.66,4.986492,Rejected,RCS -6.7 > -20.0 dBsm; L/D 1.1 < 5.0,0.0,0.527582,0.500408,0.01199,0.018142,0.470276,1.0543,0.8839,274.25,0.2911,1948.4,0.4986,2.0055,0.00102881,-6.66,0.215713,0.8478,0.7372,0.7431,9.98797294174251,71.58318499355713,5.525067598374911,11.912192426868035,1.2209794136412415,12085.257290907224,4153.380211234501,3892.8834403473606,50.65639235728887,0.642158988544724,-3.5421309904768385,17.124015757488795,20.79070215994755,8.51868142518871,193
383,0.3616,2.247072,279.97,1906.5,-2.47,5.037132,Rejected,RCS -2.5 > -20.0 dBsm; L/D 0.4 < 5.0,0.0,0.812591,2.247072,0.012467,0.032472,2.202134,0.3616,0.8112,279.97,0.6019,1906.5,0.509,1.9645,0.00041041,-2.47,0.566886,0.9273,0.9356,0.969,12.02238009378972,71.8127548482239,7.979454832915236,5.96380482093853,1.3930580624459077,8423.29990651265,3136.4850487416948,765.3796450454458,27.511608995133308,0.0773967318330792,-2.0746368156743,8.182238240521773,35.744103755759006,5.780189291806687,194
401,1.0602,0.638198,224.4,2279.3,-7.01,5.043802,Rejected,RCS -7.0 > -20.0 dBsm; L/D 1.1 < 5.0,0.0,0.67663,0.638198,0.012624,0.024812,0.600762,1.0602,0.8392,224.4,0.4023,2279.3,0.408,2.451,0.00117466,-7.01,0.199125,0.7789,0.8587,0.8963,13.525559329377945,103.63178965763916,6.99860316332732,5.46921082173893,1.23707513618391,15812.804434598278,6518.574897281477,3464.869418949024,36.48587941899358,0.2592382541365959,-5.445456813589253,24.870100651498536,36.44874791734768,4.1366714776396645,195
447,0.6053,0.614188,483.34,1769.3,-3.98,5.051008,Rejected,Stress 483 > 450 MPa; RCS -4.0 > -20.0 dBsm; L/D 0.6 < 5.0,0.0,0.371754,0.614188,0.012841,0.005707,0.59564,0.6053,0.7491,483.34,1.3694,1769.3,0.8788,1.1379,0.00019282,-3.98,0.40031,0.8871,0.9458,0.6488,11.927383381252652,54.81380911981688,10.289500066414073,11.37365917708631,1.257366759390712,6799.769833044191,2149.7612030915,718.5533044730544,26.32030782966628,0.8779853605729702,-2.365906390057521,12.697213502484573,17.606993718537158,7.838090187561785,196
645,0.2844,2.641255,139.25,1610.1,-5.33,5.116805,Rejected,RCS -5.3 > -20.0 dBsm; L/D 0.3 < 5.0,0.0,0.751085,2.641255,0.012836,0.035903,2.592516,0.2844,0.8787,139.25,0.139,1610.1,0.2532,3.9498,0.0009325,-5.33,0.292919,0.9487,0.8771,0.618,9.485518793081289,62.66720338574546,5.692142487717861,7.695186955085098,1.4196121922624931,8106.783203071125,2867.7270811796843,1575.2029896014235,34.33599210976611,0.9551073199410116,-3.4841028418519926,5.775252144362414,34.11960072490896,6.414703395557289,197
139,0.6732,0.620166,222.49,1571.5,-5.23,5.136439,Rejected,RCS -5.2 > -20.0 dBsm; L/D 0.7 < 5.0,0.0,0.417474,0.620166,0.013525,0.010103,0.596539,0.6732,0.8567,222.49,0.2519,1571.5,0.4045,2.472,0.00066787,-5.23,0.299788,0.7649,0.9555,0.6405,9.59476500960957,56.93743975801589,6.410097715703447,10.174204417078002,1.2506533614177644,9276.157221457966,3831.467213402564,1928.2693799508525,25.193617173761627,0.8988723868045723,-2.1056467028799237,26.44677759124574,31.12522411473836,7.031994810209921,198
324,0.2042,2.196148,206.52,1774.9,-5.23,5.159148,Rejected,RCS -5.2 > -20.0 dBsm; L/D 0.2 < 5.0,0.0,0.448389,2.196148,0.011923,0.015842,2.168383,0.2042,0.9211,206.52,0.2192,1774.9,0.3755,2.6632,0.00072393,-5.23,0.300245,0.8698,0.8279,0.9288,8.981610885615599,72.92503926568926,4.385566490315759,6.242006192128864,1.4105434116258762,10449.482438511786,4799.362406259748,1825.1140082190836,40.0772626000431,0.1778999426682835,-4.286909009226875,14.646477646325328,15.493473350782748,7.179517521918738,199
648,0.2849,1.881254,194.51,1452.2,-6.34,5.164116,Rejected,RCS -6.3 > -20.0 dBsm; L/D 0.3 < 5.0,0.0,0.536006,1.881254,0.012733,0.013577,1.854944,0.2849,0.7985,194.51,0.4197,1452.2,0.3537,2.8277,0.00030702,-6.34,0.232375,0.877,0.8693,0.6224,11.663842764848653,63.9400496374264,8.435372069567727,7.841228324606793,1.3822557063599177,8985.637103127108,2636.1489221404927,2159.8866029061514,35.24836424493657,0.9440928206115556,-3.524244915175263,13.836637591301423,22.76623047977391,3.0951506479134743,200
89,0.1755,3.633853,847.53,2250.5,-5.55,5.177965,Rejected,Stress 848 > 450 MPa; RCS -5.5 > -20.0 dBsm; L/D 0.2 < 5.0,0.0,0.63784,3.633853,0.013612,0.014268,3.605973,0.1755,0.6675,847.53,3.7946,2250.5,1.541,0.6489,0.00019965,-5.55,0.278569,0.7377,0.9008,0.9261,15.976732229926265,74.42766841510016,13.59675895137772,10.77845642654923,1.4743997982526351,10925.696897391355,3017.1706246668364,2449.172638642782,31.57690401171989,0.1847161616367851,-3.5671207381226786,29.51109218935024,51.60315006448597,5.8235518592684805,201
69,0.6332,1.407373,1190.51,1447.4,-7.58,5.180137,Rejected,Stress 1191 > 450 MPa; RCS -7.6 > -20.0 dBsm; L/D 0.6 < 5.0,0.0,0.891181,1.407373,0.01286,0.032646,1.361867,0.6332,0.7472,1190.51,4.9736,1447.4,2.1646,0.462,4.254e-05,-7.58,0.174551,0.8545,0.873,0.9079,10.720077497894009,43.9600298378183,10.36410420424985,8.171799619876012,1.3271805470416254,7891.435431073791,2169.3412370309334,2419.699405174095,34.817775685697555,0.2301761714712145,-7.086249963493962,16.368392725580613,21.44239051515549,7.453397708746296,202
141,0.335,1.711024,621.01,2808.8,-6.11,5.200781,Rejected,Stress 621 > 450 MPa; RCS -6.1 > -20.0 dBsm; L/D 0.3 < 5.0,0.0,0.573133,1.711024,0.011574,0.014709,1.684741,0.335,0.7801,621.01,3.069,2808.8,1.1291,0.8856,0.00024516,-6.11,0.244737,0.8406,0.908,0.6457,15.816631364775198,108.84563545211957,9.111940301547929,8.905165639393905,1.3712992946366858,11236.50082715801,2992.0744112154907,1682.14045800531,30.73773654271521,0.8857978840857179,-3.03976834407894,17.93230438157315,51.87952117989825,5.796285422013472,203
659,1.0422,0.794054,1340.87,2204.7,-13.78,5.222796,Rejected,Stress 1341 > 450 MPa; RCS -13.8 > -20.0 dBsm; L/D 1.0 < 5.0,0.0,0.827562,0.794054,0.012149,0.029147,0.752758,1.0422,0.7612,1340.87,6.9209,2204.7,2.4379,0.4102,8.384e-05,-13.78,0.041876,0.7836,0.9487,0.8798,13.301335010709511,71.3856624384119,9.825923285862013,10.04808878834779,1.2595541283529317,10527.28194008543,2041.5949587036068,3695.8152652686754,25.988269538241937,0.3004812775172459,-12.769124473210228,24.34782300374442,54.28616661262079,8.022500935340503,204
315,1.0052,0.664243,404.39,2248.5,-5.65,5.224854,Rejected,RCS -5.7 > -20.0 dBsm; L/D 1.0 < 5.0,0.0,0.667687,0.664243,0.011538,0.02099,0.631716,1.0052,0.7973,404.39,1.0955,2248.5,0.7353,1.3601,0.00053811,-5.65,0.27204,0.8881,0.8158,0.8173,13.673166314103833,87.41119783185005,8.479398005468948,6.342877676125534,1.246015380938629,14476.216716378894,5299.882885933999,3787.6061175389937,41.49557296210777,0.4567988913891478,-3.8001143083897375,12.592538135743617,28.678781708011797,5.456268938035521,205
279,0.5166,0.943339,233.82,2845.2,-7.09,5.225518,Rejected,RCS -7.1 > -20.0 dBsm; L/D 0.5 < 5.0,0.0,0.487349,0.943339,0.012293,0.011994,0.919052,0.5166,0.8192,233.82,0.4465,2845.2,0.4251,2.3522,0.00152139,-7.09,0.195398,0.8152,0.8359,0.9017,14.59308567628953,109.72330714665246,7.694657167887974,6.113105167388842,1.2943298166747343,10995.605210590911,4097.627081043052,620.0119762387574,39.14488369452782,0.2456954059387704,-5.872132170541683,20.79412474081133,39.11698125881318,6.808363041745299,206
516,0.8893,0.597443,488.88,2802.7,-5.56,5.232413,Rejected,Stress 489 > 450 MPa; RCS -5.6 > -20.0 dBsm; L/D 0.9 < 5.0,0.0,0.531304,0.597443,0.010818,0.014402,0.572223,0.8893,0.8222,488.88,1.8141,2802.7,0.8889,1.125,0.00039889,-5.56,0.277954,0.788,0.7153,0.7718,15.039028146235218,118.17210873627896,7.587845131064457,6.268354726842158,1.2446552711247163,13723.31272491678,5869.208682600498,1220.1783587003083,53.21263441030477,0.5704615989790836,-2.9144577935596168,23.846270580911984,51.81050811501628,5.309681405692212,207
195,0.2289,1.630125,115.19,1620.6,-7.12,5.235141,Rejected,RCS -7.1 > -20.0 dBsm; L/D 0.2 < 5.0,0.0,0.373198,1.630125,0.011193,0.008274,1.610657,0.2289,0.8627,115.19,0.1677,1620.6,0.2094,4.7749,0.00086542,-7.12,0.194073,0.7657,0.7651,0.836,11.136465004038904,79.16950284535915,6.210559044104,9.662030585721196,1.3738730049045225,11446.266548469745,5288.405123963163,1623.5784612799398,47.40652563767557,0.4100043170293878,-4.419572893330994,26.357584224751196,26.33943541346683,3.143816252055659,208
250,0.1691,2.689136,244.35,2200.6,-7.89,5.23532,Rejected,RCS -7.9 > -20.0 dBsm; L/D 0.2 < 5.0,0.0,0.454693,2.689136,0.012823,0.011761,2.664552,0.1691,0.8519,244.35,0.3232,2200.6,0.4443,2.2509,0.0011207,-7.89,0.162579,0.7764,0.9105,0.8541,11.595939658145555,81.16211768201971,6.568291565692156,10.946895052549236,1.438455354412796,10262.022888987418,2475.6761479556408,3082.6263324925017,30.440491887478466,0.3648637235755999,-6.105899075856211,25.15383492929803,52.13350619134469,7.753124082796096,209
575,0.1464,3.142168,354.68,1935.8,-9.61,5.243573,Rejected,RCS -9.6 > -20.0 dBsm; L/D 0.1 < 5.0,0.0,0.460065,3.142168,0.01168,0.010805,3.119683,0.1464,0.8224,354.68,0.8908,1935.8,0.6449,1.5507,0.00028089,-9.61,0.109507,0.8623,0.8617,0.8186,11.52375136327299,69.43604753044222,7.582224975103437,5.836455775595119,1.4666490601082742,8022.448673418416,2211.298863993516,1476.7390120996797,36.13890822730112,0.4534284917706913,-7.6410988778946205,15.49480203079888,15.051688164062544,6.980830339173747,210
592,0.8595,0.4808,686.05,1671.0,-7.54,5.246455,Rejected,Stress 686 > 450 MPa; RCS -7.5 > -20.0 dBsm; L/D 0.9 < 5.0,0.0,0.413262,0.4808,0.012071,0.005876,0.462853,0.8595,0.6553,686.05,4.1026,1671.0,1.2474,0.8017,9.245e-05,-7.54,0.176239,0.857,0.9408,0.9032,14.90703991548795,62.40898036275974,14.11658478880504,6.3044412093913245,1.22987065511761,11379.816220946275,3045.472190939652,3538.7806162434927,26.91021684189234,0.2420377396670779,-7.175210148631731,16.088152410452427,36.58879028401319,3.446065136066194,211
